filename,x,y
Frame_20250630_123252_266_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,636.17,473.86
Frame_20250630_124224_268_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,478.6,433.58
Frame_20250630_124358_270_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,637.58,428.55
Frame_20250630_124733_272_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,549.11,433.02
Frame_20250630_125642_274_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,655.65,408.96
Frame_20250630_125759_276_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,621.13,413.1
Frame_20250630_130523_278_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,646.11,341.83
Frame_20250630_130809_280_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,625.28,336.83
Frame_20250630_130926_282_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,732.09,318.58
Frame_20250630_131138_284_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,609.28,424.81
Frame_20250630_131244_286_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,890.06,407.89
Frame_20250630_131332_288_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,484.79,379.97
Frame_20250630_131421_290_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,737.82,415.98
Frame_20250630_131504_292_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,709.67,342.3
Frame_20250630_131705_294_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,753.01,332.77
Frame_20250630_131746_296_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,669.62,348.57
Frame_20250630_131838_298_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,600.72,326.46
Frame_20250630_131926_300_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,743.4,434.45
Frame_20250630_132016_302_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,675.23,318.45
Frame_20250630_132122_304_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,656.56,400.67
Frame_20250630_132511_306_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,766.8,328.04
Frame_20250630_132627_308_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,559.16,377.15
Frame_20250630_132717_310_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,429.62,399.5
Frame_20250630_132815_312_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,609.19,336.05
Frame_20250630_132910_314_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,568.4,362.1
Frame_20250630_133005_316_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,630.16,356.96
Frame_20250630_133055_318_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,577.34,311.22
Frame_20250630_133219_320_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,718.4,307.59
Frame_20250630_134917_322_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,564.35,411.71
Frame_20250630_135043_324_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,545.59,326.42
Frame_20250630_135154_326_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,516.38,341.82
Frame_20250630_135336_328_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,759.76,369.67
Frame_20250630_135411_330_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,515.14,357.58
Frame_20250630_135507_332_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,561.78,371.1
Frame_20250630_135742_334_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,728.78,414.13
Frame_20250630_135831_336_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,507.07,407.3
Frame_20250630_135924_338_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,484.07,374.62
Frame_20250630_140021_340_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,464.22,338.33
Frame_20250630_140045_342_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,548.82,397.67
Frame_20250630_140240_344_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,683.05,308.79
Frame_20250630_140333_346_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,727.47,342.46
Frame_20250630_143315_348_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,611.27,342.13
Frame_20250630_143552_350_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,669.58,435.93
Frame_20250630_144528_352_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,765.06,379.66
Frame_20250630_144743_354_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,641.52,472.04
Frame_20250630_144844_356_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,458.95,492.29
Frame_20250630_144944_358_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,611.67,341.68
Frame_20250630_145038_360_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,717.51,409.83
Frame_20250630_145130_362_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,711.55,371.64
Frame_20250630_145230_364_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,711.89,351.14
Frame_20250630_145337_366_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,633.3,355.21
Frame_20250630_145429_368_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,765.88,421.46
Frame_20250630_150337_370_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,597.55,430.47
Frame_20250630_150441_372_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,706.96,383.56
Frame_20250630_153524_374_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,576.12,415.78
Frame_20250630_153616_376_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,710.31,418.82
Frame_20250630_172236_378_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,640.89,374.83
Frame_20250630_175027_380_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,734.99,314.42
Frame_20250630_175120_382_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,763.14,365.9
Frame_20250630_180007_384_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,982.79,311.33
Frame_20250630_180115_386_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,715.22,305.61
Frame_20250630_191609_388_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,642.52,409.46
Frame_20250630_194633_000_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,638.68,456.15
Frame_20250630_195140_002_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,544.45,461.49
Frame_20250630_200307_004_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,577.03,346.37
Frame_20250630_201801_006_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,364.0,484.78
Frame_20250630_202255_008_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,868.35,352.15
Frame_20250630_202414_010_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,571.87,434.34
Frame_20250630_202919_012_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,607.76,406.04
Frame_20250630_203447_014_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,619.18,396.83
Frame_20250630_204030_016_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,621.93,432.8
Frame_20250701_061019_018_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,832.14,444.16
Frame_20250701_061615_020_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,637.76,357.0
Frame_20250701_061924_022_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,501.77,429.0
Frame_20250701_062249_024_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,750.59,421.32
Frame_20250701_062340_026_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,607.55,434.16
Frame_20250701_062523_028_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,635.16,359.1
Frame_20250701_063326_030_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,647.17,441.3
Frame_20250701_063655_032_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,561.29,336.16
Frame_20250701_063745_034_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,727.85,411.25
Frame_20250701_063914_036_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,578.94,429.06
Frame_20250701_064005_038_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,569.23,437.64
Frame_20250701_064103_040_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,786.19,427.92
Frame_20250701_064158_042_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,736.53,359.84
Frame_20250701_064258_044_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,441.23,462.91
Frame_20250701_064344_046_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,616.15,433.92
Frame_20250701_064427_048_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,767.01,440.71
Frame_20250701_064519_050_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,557.17,361.04
Frame_20250701_064610_052_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,678.03,347.21
Frame_20250701_064740_054_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,544.01,345.75
Frame_20250701_065350_056_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,511.49,411.37
Frame_20250701_065516_058_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,535.91,425.82
Frame_20250701_065607_060_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,430.86,342.31
Frame_20250701_070258_062_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,640.12,375.12
Frame_20250701_070345_064_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,641.79,396.8
Frame_20250701_070438_066_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,684.26,403.39
Frame_20250701_070530_068_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,640.18,405.42
Frame_20250701_070712_070_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,566.7,414.05
Frame_20250701_070808_072_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,961.09,346.75
Frame_20250701_070912_074_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,715.58,413.91
Frame_20250701_071001_076_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,670.65,406.16
Frame_20250701_071051_078_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,593.14,427.9
Frame_20250701_071153_080_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,498.87,334.97
Frame_20250701_071802_082_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,384.41,410.3
Frame_20250701_071823_084_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,496.05,447.79
Frame_20250701_071924_086_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,481.17,420.07
Frame_20250701_072020_088_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,769.11,315.36
Frame_20250701_072117_090_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,672.44,402.22
Frame_20250701_072253_092_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,633.82,321.48
Frame_20250701_072352_094_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,472.98,408.62
Frame_20250701_072442_096_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,677.9,379.98
Frame_20250701_072537_098_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,449.02,364.49
Frame_20250701_072658_100_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,959.92,303.69
Frame_20250701_072805_102_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,526.25,354.33
Frame_20250701_072951_104_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,582.53,296.06
Frame_20250701_073112_106_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,599.15,272.1
Frame_20250701_073218_108_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,543.66,360.05
Frame_20250701_073317_110_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,468.34,366.7
Frame_20250701_073415_112_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,600.03,352.84
Frame_20250701_073808_114_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,843.31,314.5
Frame_20250701_074239_116_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,851.24,334.5
Frame_20250701_074426_118_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,309.49,396.66
Frame_20250701_074519_120_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,792.09,350.82
Frame_20250701_075317_122_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,680.3,381.69
Frame_20250701_080036_124_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,405.8,461.76
Frame_20250701_080533_126_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,675.9,364.19
Frame_20250701_080656_128_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,438.42,442.05
Frame_20250701_081538_130_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,984.04,363.71
Frame_20250701_081640_132_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,721.04,438.72
Frame_20250701_081736_134_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,708.0,353.33
Frame_20250701_081842_136_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,578.35,429.92
Frame_20250701_083306_138_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,810.22,356.05
Frame_20250701_083405_140_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,551.57,346.99
Frame_20250701_083445_142_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,547.29,368.21
Frame_20250701_083541_144_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,884.62,410.9
Frame_20250701_083623_146_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,873.33,431.36
Frame_20250701_084114_148_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,499.19,403.6
Frame_20250701_085145_150_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,453.86,421.12
Frame_20250701_085228_152_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,546.45,391.26
Frame_20250701_085318_154_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,716.15,397.08
Frame_20250701_085406_156_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,773.73,400.88
Frame_20250701_085543_158_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,711.06,457.43
Frame_20250701_085639_160_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,436.12,412.23
Frame_20250701_090834_162_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,703.01,359.88
Frame_20250701_090938_164_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,738.92,408.86
Frame_20250701_091405_166_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,696.39,341.91
Frame_20250701_091451_168_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,741.22,343.99
Frame_20250701_091543_170_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,688.19,356.54
Frame_20250701_091625_172_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,686.26,365.4
Frame_20250701_091716_174_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,592.34,331.71
Frame_20250701_091820_176_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,466.5,332.23
Frame_20250701_091909_178_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,812.06,412.43
Frame_20250701_092336_180_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,573.42,370.61
Frame_20250701_092429_182_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,672.76,374.02
Frame_20250701_093333_184_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,359.2,435.1
Frame_20250701_093436_186_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,565.12,300.52
Frame_20250701_093533_188_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,715.55,365.38
Frame_20250701_093624_190_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,571.73,380.18
Frame_20250701_093711_192_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,597.1,375.75
Frame_20250701_093802_194_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,748.66,372.08
Frame_20250701_094649_196_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,767.12,369.18
Frame_20250701_094731_198_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,785.84,374.35
Frame_20250701_095116_200_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,578.08,348.29
Frame_20250701_095559_202_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,860.1,356.51
Frame_20250701_095714_204_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,649.93,347.18
Frame_20250701_095813_206_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,800.43,420.5
Frame_20250701_095928_208_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,762.69,389.97
Frame_20250701_100058_210_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,733.82,416.52
Frame_20250701_100229_212_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,632.84,426.74
Frame_20250701_100332_214_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,416.0,482.22
Frame_20250701_101002_216_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,666.02,372.76
Frame_20250701_101115_218_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,731.74,409.73
Frame_20250701_101834_220_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,782.9,310.42
Frame_20250701_101934_222_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,610.93,340.51
Frame_20250701_102944_224_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,,
Frame_20250701_110605_000_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,666.39,438.29
Frame_20250701_110935_002_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,491.88,430.15
Frame_20250701_111105_004_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,441.81,445.49
Frame_20250701_111155_006_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,670.55,380.07
Frame_20250701_111242_008_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,827.31,398.07
Frame_20250701_111349_010_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,642.33,393.21
Frame_20250701_111520_012_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,651.39,422.44
Frame_20250701_111606_014_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,691.19,417.53
Frame_20250701_111656_016_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,738.91,356.58
Frame_20250701_111755_018_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,670.02,411.74
Frame_20250701_111849_020_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,720.29,369.36
Frame_20250701_111947_022_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,648.2,464.4
Frame_20250701_112111_024_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,683.28,420.69
Frame_20250701_112235_026_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,949.03,397.43
Frame_20250701_112358_028_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,498.29,480.45
Frame_20250701_112456_030_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,343.38,462.36
Frame_20250701_112550_032_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,532.52,374.27
Frame_20250701_112641_034_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,822.69,424.13
Frame_20250701_112728_036_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,632.16,430.51
Frame_20250701_112817_038_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,824.34,421.54
Frame_20250701_112906_040_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,676.4,444.63
Frame_20250701_113018_042_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,510.89,401.77
Frame_20250701_113131_044_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,527.6,354.15
Frame_20250701_113249_046_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,594.7,401.24
Frame_20250701_113356_048_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,748.88,325.68
Frame_20250701_113445_050_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,445.24,370.45
Frame_20250701_113551_052_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,432.52,411.44
Frame_20250701_113648_054_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,615.4,318.95
Frame_20250701_113742_056_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,750.74,289.84
Frame_20250701_113839_058_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,579.67,395.94
Frame_20250701_114004_060_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,569.67,461.97
Frame_20250701_114109_062_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,827.97,330.87
Frame_20250701_114431_064_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,699.01,317.52
Frame_20250701_114541_066_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,485.42,428.96
Frame_20250701_114801_068_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,646.82,426.83
Frame_20250701_114937_070_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,686.13,330.58
Frame_20250701_115046_072_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,561.55,335.36
Frame_20250701_115133_074_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,546.61,320.69
Frame_20250701_115343_076_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,654.37,315.71
Frame_20250701_115449_078_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,484.78,332.54
Frame_20250701_115554_080_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,727.62,311.37
Frame_20250701_115707_082_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,641.33,417.28
Frame_20250701_115946_084_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,681.32,343.49
Frame_20250701_120038_086_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,605.19,379.31
Frame_20250701_120151_088_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,571.32,377.62
Frame_20250701_120251_090_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,642.62,395.77
Frame_20250701_121056_092_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,639.14,380.1
Frame_20250701_121153_094_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,801.71,333.14
Frame_20250701_121244_096_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,769.09,324.98
Frame_20250701_121338_098_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,490.5,333.76
Frame_20250701_121429_100_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,702.98,383.96
Frame_20250701_121521_102_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,639.51,403.35
Frame_20250701_121631_104_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,482.62,325.11
Frame_20250701_122004_106_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,959.34,306.81
Frame_20250701_122103_108_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,724.36,360.92
Frame_20250701_122739_110_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,724.69,370.73
Frame_20250701_122818_112_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,710.61,388.47
Frame_20250701_123518_114_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,597.45,418.28
Frame_20250701_123623_116_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,775.28,379.08
Frame_20250701_123714_118_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,709.41,368.76
Frame_20250701_123757_120_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,711.35,417.46
Frame_20250701_123903_122_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,694.43,384.36
Frame_20250701_123953_124_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,575.29,328.24
Frame_20250701_124043_126_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,734.1,375.77
Frame_20250701_124136_128_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,788.67,421.85
Frame_20250701_124252_130_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,672.67,337.65
Frame_20250701_124347_132_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,871.82,366.54
Frame_20250701_124436_134_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,767.2,351.16
Frame_20250701_124607_136_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,548.18,377.36
Frame_20250701_124711_138_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,610.73,355.62
Frame_20250701_124827_140_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,755.01,341.9
Frame_20250701_124917_142_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,715.53,292.98
Frame_20250701_125017_144_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,673.76,298.53
Frame_20250701_125210_146_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,616.6,300.0
